,team,epa,auto_epa,teleop_epa,endgame_epa,rp_1_epa,rp_2_epa
443,4499,63.9,17.48,38.08,8.34,0.8492,0.5281
444,3937,54.4,13.83,33.94,6.64,0.5655,0.3974
445,7567,35.71,9.82,20.07,5.82,-0.0908,0.2588
446,9313,14.31,2.64,4.95,6.72,-0.1257,0.1078
447,7428,24.17,7.48,11.97,4.72,0.0157,0.0115
448,7565,42.84,10.55,25.66,6.63,0.1751,0.2194
449,6517,24.26,6.49,11.02,6.76,0.0465,0.2684
450,34,19.95,4.95,10.47,4.52,-0.0934,-0.0289
451,5842,38.2,9.61,23.48,5.11,0.0621,0.1192
452,7430,15.2,3.16,5.6,6.43,-0.19,0.2172
453,6302,9.07,1.38,5.88,1.81,-0.1582,-0.0673
454,2556,31.38,4.5,20.22,6.66,0.1304,0.0063
455,9280,27.49,7.14,10.6,9.75,-0.0356,0.359
456,8044,37.52,13.31,18.68,5.53,0.2997,0.173
457,3616,41.16,11.39,21.49,8.28,0.354,0.2936
458,8773,17.43,7.7,8.36,1.36,0.0571,-0.0155
459,8624,25.93,6.5,13.7,5.74,-0.0655,0.1767
460,3843,23.28,4.33,13.26,5.7,-0.079,0.177
461,1622,42.86,13.19,22.65,7.01,0.4429,0.376
462,5005,20.32,7.14,8.11,5.07,0.0443,0.0472
463,5002,25.1,9.92,9.38,5.8,-0.0913,0.2449
464,7072,27.75,9.36,10.8,7.58,0.0186,0.3721
465,8772,26.36,6.61,12.82,6.93,-0.0233,0.192
466,2973,28.12,9.32,10.53,8.27,-0.0347,0.2234
467,3284,36.68,6.39,22.94,7.36,0.0811,0.4432
468,4576,39.7,9.34,23.12,7.25,0.1525,0.3021
469,4499,64.1,16.83,38.9,8.37,0.8504,0.5334
470,5965,13.09,7.55,0.19,5.35,-0.0342,0.1911
471,5045,7.98,4.64,1.58,1.76,-0.0608,-0.0931
472,6936,32.12,7.93,17.9,6.28,0.0051,0.2199
473,6184,19.56,5.11,10.9,3.55,-0.106,0.0985
474,7111,21.84,5.77,10.76,5.31,0.0767,0.1206
475,1747,27.47,12.41,8.76,6.3,0.1001,0.3746
476,7428,25.08,7.23,12.75,5.11,0.0898,-0.0384
477,1038,42.43,10.93,25.47,6.02,0.4643,0.3535
478,6823,36.05,11.07,15.54,9.44,0.014,0.3489
479,5410,13.32,3.63,3.97,5.71,0.0258,0.0694
480,3959,36.0,9.47,20.55,5.98,0.1908,0.2389
481,6517,25.43,6.24,12.04,7.15,0.1206,0.2185
482,3937,54.46,14.5,33.04,6.92,0.6301,0.4232
483,6107,20.23,3.59,7.34,9.31,-0.1058,0.1143
484,547,27.15,6.55,16.29,4.3,-0.0432,0.115
485,9313,15.09,3.31,4.77,7.0,-0.061,0.1336
486,3630,46.9,13.64,22.55,10.7,0.5199,0.5219
487,2992,52.48,15.21,29.82,7.46,0.5647,0.465
488,1466,49.48,16.59,24.38,8.51,0.3218,0.5292
489,538,15.49,2.47,10.44,2.57,-0.0471,-0.1605
490,9073,24.31,5.52,11.88,6.91,-0.0314,0.2432
491,7565,44.01,10.3,26.69,7.02,0.2492,0.1695
492,2438,41.02,12.02,21.62,7.38,0.308,0.4186
493,179,52.28,13.67,31.96,6.66,0.441,0.2424
494,5276,27.25,6.85,10.83,9.56,0.007,0.3238
495,5472,54.82,14.34,32.58,7.89,0.6126,0.4212
496,7567,36.66,10.5,20.07,6.1,-0.0261,0.2846
497,233,37.99,11.64,20.27,6.08,0.0834,0.1128
498,6404,25.76,7.29,11.26,7.21,-0.0881,0.1462
499,8773,20.08,7.46,10.57,2.04,-0.0128,0.0394
500,2973,26.96,10.19,9.76,7.02,0.0524,0.1426
501,8788,23.38,8.36,9.73,5.29,0.0461,0.2436
502,7430,13.72,3.49,3.41,6.82,-0.1952,0.2856
503,4499,63.64,16.46,39.51,7.67,0.7637,0.4442
504,7072,29.54,9.82,10.99,8.74,0.0078,0.4062
505,4499,62.75,16.03,40.43,6.3,0.7024,0.3573
506,3937,56.09,14.88,34.1,7.12,0.6447,0.4411
507,1622,41.91,13.49,21.05,7.37,0.4121,0.4045
508,3616,42.16,11.15,22.04,8.96,0.2841,0.3485
509,233,37.38,10.99,21.52,4.87,0.117,0.0346
510,1038,43.55,11.47,25.98,6.11,0.5139,0.3788
511,8044,38.51,13.07,19.24,6.21,0.2297,0.2279
512,1747,27.2,12.77,6.81,7.62,0.0719,0.4289
513,6823,37.29,11.61,16.17,9.52,0.0636,0.3741
514,5472,54.2,13.7,33.82,6.68,0.6462,0.343
515,5410,14.21,4.17,4.24,5.79,0.0754,0.0946
516,179,53.36,14.12,32.75,6.5,0.4674,0.255
517,1466,51.39,15.94,27.4,8.05,0.3244,0.5309
518,2556,32.75,5.1,20.81,6.83,0.1209,0.0755
519,3959,38.18,9.85,22.15,6.18,0.2054,0.2569
520,3284,35.25,7.26,21.89,6.1,0.1682,0.3624
521,5002,26.84,10.38,9.5,6.95,-0.102,0.2791
522,2992,54.86,14.57,33.3,6.99,0.5673,0.4667
523,6517,27.82,6.62,13.87,7.34,0.1352,0.2364
524,3630,49.13,13.0,25.89,10.24,0.5225,0.5236
525,7565,41.07,10.87,23.63,6.57,0.228,0.1424
526,4576,39.28,8.97,23.77,6.55,0.0658,0.2129
527,2438,42.78,12.47,23.09,7.22,0.3344,0.4312
528,233,36.92,10.91,21.51,4.5,0.117,0.0346
529,1622,41.43,13.4,21.03,7.0,0.4121,0.4045
530,3616,41.68,11.06,22.02,8.59,0.2841,0.3485
531,1038,43.37,11.59,25.67,6.11,0.5139,0.3788
532,8044,38.26,13.19,18.86,6.21,0.2297,0.2279
533,1747,26.97,12.89,6.45,7.63,0.0719,0.4289
534,5002,27.06,10.6,9.56,6.91,-0.102,0.2791
535,3284,35.5,7.48,21.97,6.06,0.1682,0.3624
536,3959,38.41,10.07,22.21,6.14,0.2054,0.2569
537,7565,40.84,10.39,23.56,6.89,0.228,0.1424
538,4576,39.05,8.49,23.69,6.87,0.0658,0.2129
539,2438,42.57,11.99,23.03,7.55,0.3344,0.4312
540,7072,30.15,9.8,11.35,9.0,0.0078,0.4062
541,4499,63.24,16.0,40.68,6.56,0.7024,0.3573
542,3937,56.59,14.85,34.36,7.38,0.6447,0.4411
543,6823,37.69,11.69,16.48,9.52,0.0636,0.3741
544,5472,54.57,13.78,34.11,6.68,0.6462,0.343
545,5410,14.53,4.26,4.48,5.79,0.0754,0.0946
546,2556,32.47,5.23,20.12,7.12,0.1209,0.0755
547,1466,51.1,16.07,26.7,8.33,0.3244,0.5309
548,179,53.1,14.24,32.07,6.78,0.4674,0.255
549,3630,49.22,12.99,25.81,10.42,0.5225,0.5236
550,6517,27.84,6.61,13.71,7.52,0.1352,0.2364
551,2992,54.98,14.56,33.25,7.17,0.5673,0.4667
552,5410,14.98,4.46,4.46,6.06,0.0754,0.0946
553,5472,55.05,13.99,34.11,6.95,0.6462,0.343
554,6823,38.18,11.9,16.5,9.79,0.0636,0.3741
555,7565,40.42,10.3,23.28,6.85,0.228,0.1424
556,4576,38.63,8.4,23.41,6.83,0.0658,0.2129
557,2438,42.16,11.9,22.77,7.5,0.3344,0.4312
558,2556,32.43,5.34,19.97,7.11,0.1209,0.0755
559,1466,51.08,16.18,26.57,8.33,0.3244,0.5309
560,179,52.98,14.36,31.85,6.77,0.4674,0.255
561,1038,43.7,11.34,25.92,6.44,0.5139,0.3788
562,8044,38.57,12.93,19.09,6.55,0.2297,0.2279
563,5276,29.0,7.29,12.3,9.4,0.0334,0.3364
564,7072,29.93,9.87,11.09,8.97,0.0078,0.4062
565,4499,62.82,16.08,40.21,6.53,0.7024,0.3573
566,3937,56.17,14.93,33.89,7.35,0.6447,0.4411
567,3630,49.4,13.09,25.73,10.58,0.5225,0.5236
568,6517,28.11,6.7,13.72,7.68,0.1352,0.2364
569,2992,55.13,14.66,33.14,7.33,0.5673,0.4667
570,2556,32.48,5.35,19.76,7.37,0.1209,0.0755
571,1466,51.14,16.19,26.37,8.59,0.3244,0.5309
572,179,52.9,14.36,31.5,7.03,0.4674,0.255
573,6823,38.66,11.99,16.64,10.03,0.0636,0.3741
574,5472,55.52,14.08,34.25,7.19,0.6462,0.343
575,5410,15.43,4.55,4.58,6.3,0.0754,0.0946
576,2992,55.33,14.74,33.11,7.48,0.5673,0.4667
577,6517,28.25,6.79,13.63,7.83,0.1352,0.2364
578,3630,49.58,13.17,25.69,10.73,0.5225,0.5236
579,179,53.32,14.23,31.82,7.27,0.4674,0.255
580,1466,51.64,16.06,26.76,8.82,0.3244,0.5309
581,2556,32.97,5.22,20.14,7.61,0.1209,0.0755
582,7072,29.66,9.64,11.08,8.94,0.0078,0.4062
583,4499,62.61,15.85,40.26,6.5,0.7024,0.3573
584,3937,55.96,14.7,33.94,7.32,0.6447,0.4411
585,179,53.3,14.35,31.81,7.15,0.4674,0.255
586,1466,51.89,16.17,27.01,8.7,0.3244,0.5309
587,2556,33.18,5.33,20.36,7.48,0.1209,0.0755
588,7072,29.83,9.94,10.97,8.91,0.0078,0.4062
589,4499,62.62,16.15,40.0,6.47,0.7024,0.3573
590,3937,55.97,14.99,33.69,7.29,0.6447,0.4411
591,179,53.33,14.35,31.61,7.37,0.4674,0.255
592,1466,52.03,16.18,26.93,8.92,0.3244,0.5309
593,2556,33.31,5.34,20.27,7.71,0.1209,0.0755
594,4,27.46,6.42,14.33,6.72,0.1351,0.1068
595,2905,16.42,4.74,6.67,5.02,-0.1994,-0.009
596,9148,9.59,2.85,3.52,3.22,-0.1359,-0.0985
597,2607,47.32,11.91,27.02,8.39,0.4163,0.4403
598,33,56.49,15.78,31.63,9.08,0.3917,0.4792
599,862,54.18,9.39,36.87,7.91,0.5803,0.4835
600,9067,27.37,10.09,8.75,8.53,-0.1161,0.2875
601,4598,26.59,7.67,12.95,5.97,0.0708,-0.1146
602,7444,43.46,11.0,24.78,7.68,-0.1438,0.2067
603,1884,12.55,2.39,7.18,2.98,-0.0306,0.1208
604,4903,51.34,14.93,28.47,7.94,0.4358,0.3476
605,9180,24.29,5.54,10.85,7.9,-0.0987,0.1728
606,687,46.89,10.35,28.09,8.44,0.4375,0.339
607,324,46.72,11.46,27.08,8.18,0.4746,0.4358
608,6328,58.34,20.65,29.2,8.49,0.5098,0.4273
609,1481,43.67,11.05,23.19,9.43,0.0818,0.2128
610,1768,52.36,13.47,30.93,7.96,0.6492,0.4826
611,2582,43.9,12.99,21.26,9.64,0.3124,0.5531
612,2468,62.09,16.71,37.73,7.65,0.8106,0.5735
613,834,49.48,13.13,28.79,7.56,0.6624,0.5257
614,2506,30.52,10.03,13.71,6.79,0.0942,0.1518
615,5045,8.47,5.57,1.5,1.4,-0.0675,-0.1181
616,2687,61.34,13.5,38.04,9.8,0.7094,0.5234
617,1700,31.88,7.4,17.96,6.52,0.2575,0.1874
618,2875,31.15,6.67,17.19,7.29,0.0356,0.148
619,2202,47.94,13.3,25.35,9.29,0.4229,0.6546
620,4362,54.77,15.78,31.94,7.06,0.7743,0.3966
621,1102,42.99,13.68,23.27,6.04,0.3498,0.1233
622,2056,84.85,20.32,56.86,7.67,0.9931,0.5175
623,8724,44.53,13.0,23.09,8.43,0.2973,0.4516
624,2457,28.04,7.61,11.02,9.41,-0.2305,0.4185
625,2106,36.57,11.94,14.58,10.04,0.2599,0.5705
626,7211,52.29,17.09,27.59,7.61,0.3143,0.6091
627,548,39.68,10.99,21.69,7.0,0.1867,0.3068
628,111,70.33,18.02,42.06,10.25,0.6769,0.5662
629,8085,48.06,13.13,26.73,8.2,0.2768,0.6109
630,1574,50.28,13.19,28.9,8.2,0.4571,0.342
631,3130,35.92,9.75,17.18,8.98,0.304,0.3536
632,27,56.02,12.94,35.39,7.69,0.6751,0.3119
633,3142,39.8,9.91,20.03,9.86,0.5458,0.4545
634,8159,20.16,3.69,8.88,7.6,-0.2086,0.1716
635,5232,51.83,9.18,29.92,12.73,0.2403,0.6501
636,8729,30.21,9.42,11.31,9.48,-0.0911,0.3098
637,118,57.7,16.64,30.74,10.33,1.0033,0.6068
638,972,51.88,13.64,32.09,6.16,0.5861,0.38
639,120,34.83,9.72,14.82,10.29,0.0985,0.4728
640,9134,29.02,9.46,12.84,6.72,-0.1958,0.0933
641,1577,63.94,12.58,42.17,9.2,0.8683,0.4335
642,254,80.19,16.49,52.13,11.56,0.9545,0.6071
643,5809,31.09,4.31,21.27,5.51,0.1619,0.0355
644,9038,33.34,7.51,21.77,4.06,0.0537,0.0771
645,7174,39.83,12.48,20.32,7.03,0.1348,0.3577
646,78,44.87,13.36,23.28,8.23,0.5802,0.503
647,4373,51.47,17.87,26.06,7.55,0.4252,0.3972
648,4028,64.56,17.97,38.05,8.54,0.6846,0.4156
649,624,55.88,15.15,29.44,11.28,0.5346,0.4471
650,3256,26.04,10.49,12.73,2.82,-0.0896,0.1104
651,5635,32.95,13.09,11.73,8.13,0.1464,0.3854
652,1561,42.79,11.3,20.33,11.16,0.3159,0.4115
653,6002,55.19,14.79,31.72,8.68,0.652,0.4169
654,70,52.77,16.37,25.91,10.49,0.3258,0.416
655,2220,31.97,12.99,12.25,6.73,0.1547,0.2392
656,1619,65.46,15.71,39.83,9.92,0.5944,0.7031
657,1189,52.05,16.96,26.39,8.7,0.2507,0.6496
658,9059,19.72,5.05,9.62,5.05,-0.1688,0.1729
659,9101,34.17,11.37,14.76,8.05,0.2037,0.4938
660,4476,52.75,15.28,27.82,9.64,0.387,0.6076
661,3015,58.83,15.95,32.67,10.2,0.6901,0.6151
662,7563,41.88,10.77,22.82,8.3,0.0743,0.4357
663,3459,22.15,4.85,9.04,8.26,0.0122,0.2012
664,5993,23.5,6.53,13.31,3.66,-0.1161,0.0215
665,6036,69.3,19.12,42.31,7.87,0.8983,0.4271
666,6078,42.34,11.14,25.84,5.35,0.2647,0.1024
667,3061,43.89,11.94,23.53,8.42,0.4208,0.5501
668,2847,42.32,14.07,22.04,6.21,0.1821,0.1863
669,3663,57.65,15.74,33.0,8.91,0.5902,0.5939
670,3322,37.13,11.61,18.46,7.06,0.4177,0.5098
671,1700,31.41,7.65,19.0,4.75,0.1743,0.1282
672,2202,47.07,12.83,25.32,8.93,0.4279,0.6604
673,2607,47.34,12.6,26.68,8.06,0.4191,0.4429
674,548,39.57,10.17,21.94,7.46,0.1939,0.3087
675,1481,44.32,11.5,23.09,9.73,0.092,0.2176
676,2506,29.64,10.34,12.52,6.79,-0.0044,0.1565
677,2875,30.22,6.19,17.1,6.93,0.0407,0.1537
678,6328,57.69,21.61,27.91,8.17,0.5122,0.433
679,834,49.21,13.44,28.21,7.56,0.5638,0.5304
680,8159,19.31,3.91,8.62,6.78,-0.2663,0.1759
681,8085,47.95,12.32,26.98,8.66,0.284,0.6128
682,4362,54.09,15.3,32.1,6.69,0.7794,0.4023
683,9148,9.96,2.65,3.39,3.93,-0.1417,-0.1104
684,324,46.07,12.41,25.78,7.87,0.477,0.4415
685,2468,61.82,17.03,37.14,7.65,0.712,0.5782
686,8724,45.15,13.0,23.73,8.42,0.2983,0.4602
687,9134,30.04,8.68,14.26,7.1,-0.1706,0.1052
688,1574,50.59,12.3,30.38,7.91,0.4594,0.2536
689,4598,25.96,7.19,12.81,5.95,0.0648,-0.0528
690,78,45.84,13.19,23.7,8.95,0.5874,0.5076
691,7211,52.4,16.03,29.67,6.71,0.2794,0.6103
692,3142,39.47,10.14,20.3,9.04,0.4881,0.4588
693,9067,27.23,9.61,9.1,8.51,-0.122,0.3493
694,2582,44.55,13.44,21.17,9.94,0.3226,0.5578
695,120,34.33,8.95,14.71,10.67,0.1238,0.4847
696,9038,32.78,7.58,21.05,4.15,0.0601,0.1065
697,8729,31.01,10.25,10.87,9.89,-0.0893,0.3138
698,1102,43.67,13.68,23.96,6.03,0.3508,0.1319
699,254,79.5,16.56,51.28,11.65,0.9609,0.6364
700,5045,8.14,5.83,2.68,-0.37,-0.1506,-0.1772
701,1561,43.84,10.48,21.99,11.36,0.3238,0.4169
702,2106,36.67,10.87,16.66,9.14,0.2251,0.5717
703,118,58.5,17.47,30.31,10.73,1.0051,0.6108
704,27,56.34,12.05,36.89,7.4,0.6774,0.2235
705,1619,64.22,15.1,39.71,9.4,0.6036,0.7063
706,4028,64.09,17.51,38.11,8.47,0.6921,0.4287
707,33,56.32,16.48,31.1,8.74,0.3945,0.4818
708,2220,30.76,12.38,12.16,6.22,0.1638,0.2423
709,4373,52.44,17.7,26.48,8.27,0.4324,0.4018
710,3256,25.16,10.03,12.38,2.75,-0.0821,0.1235
711,3459,23.13,6.1,10.55,6.48,0.0357,0.1367
712,9180,25.97,6.16,11.8,8.02,-0.1302,0.209
713,972,52.93,14.47,31.9,6.57,0.5879,0.3839
714,4,27.69,6.22,14.05,7.42,0.1294,0.0949
715,1884,14.6,3.0,8.5,3.1,-0.0622,0.1571
716,3015,57.02,15.25,33.18,8.59,0.597,0.5161
717,2056,85.52,20.32,57.55,7.65,0.9941,0.526
718,9101,35.53,11.03,16.44,8.07,0.2739,0.4975
719,6078,42.17,10.73,25.89,5.55,0.2834,0.1229
720,70,51.41,15.76,25.67,9.98,0.3349,0.4191
721,1577,63.18,11.81,41.8,9.57,0.8935,0.4455
722,111,69.91,17.21,41.99,10.7,0.6841,0.5681
723,4903,52.25,15.55,28.65,8.06,0.4042,0.3838
724,6002,56.16,13.97,33.32,8.88,0.6599,0.4224
725,3061,44.59,11.53,24.44,8.63,0.4395,0.5706
726,7174,40.8,12.31,20.74,7.75,0.142,0.3623
727,5993,23.37,7.78,13.71,1.88,-0.0925,-0.0431
728,2905,16.98,4.54,6.72,5.72,-0.2052,-0.0209
729,687,46.39,11.31,26.95,8.13,0.4399,0.3447
730,2457,27.92,6.54,12.87,8.5,-0.2654,0.4197
731,2847,43.61,13.66,23.54,6.41,0.2008,0.2068
732,4476,51.23,14.58,28.61,8.03,0.2939,0.5085
733,3663,57.81,15.74,32.24,9.84,0.5963,0.599
734,2687,61.61,13.75,39.83,8.02,0.6262,0.4642
735,3130,35.89,8.87,18.33,8.69,0.3063,0.2652
736,5635,33.95,12.27,13.35,8.34,0.1543,0.3908
737,9059,21.21,4.71,11.43,5.07,-0.0986,0.1765
738,624,54.9,14.69,28.99,11.22,0.5421,0.4602
739,862,54.0,10.09,36.35,7.57,0.583,0.4861
740,1768,53.01,13.92,30.83,8.25,0.6594,0.4874
741,6036,70.75,20.37,44.29,6.09,0.9219,0.3626
742,3322,37.3,11.61,17.7,7.98,0.4239,0.5149
743,5809,30.27,4.38,20.29,5.6,0.1683,0.0648
744,5232,51.11,9.4,29.8,11.91,0.1826,0.6544
745,1189,53.42,16.62,28.07,8.72,0.3209,0.6533
746,120,35.44,9.45,15.24,10.76,0.1907,0.4875
747,254,79.0,15.78,52.84,10.39,0.9683,0.5546
748,7444,43.27,10.52,25.09,7.66,-0.1498,0.2686
749,7563,39.69,10.07,22.94,6.68,-0.0188,0.3367
750,2875,31.48,6.79,17.1,7.58,0.0223,0.2009
751,6328,56.78,22.21,26.45,8.12,0.4347,0.4402
752,8085,48.86,12.89,28.44,7.53,0.2996,0.5293
753,324,47.85,12.67,27.5,7.68,0.4789,0.4435
754,9134,30.08,9.56,13.31,7.21,-0.2063,0.1737
755,9038,31.84,7.13,21.77,2.94,0.0273,0.0513
756,1619,62.49,14.69,39.06,8.74,0.6044,0.7074
757,2582,45.13,13.94,21.16,10.03,0.3895,0.5606
758,2506,30.76,10.94,12.38,7.44,-0.0229,0.2038
759,972,53.19,13.59,33.73,5.86,0.6385,0.3125
760,3256,24.89,10.02,12.44,2.43,-0.1335,0.049
761,4362,55.0,15.88,33.56,5.57,0.795,0.3188
762,2202,46.71,11.37,25.86,9.48,0.4382,0.6629
763,3015,58.41,16.5,32.23,9.68,0.5311,0.5416
764,1561,43.75,9.7,23.95,10.1,0.3311,0.3351
765,7211,51.82,16.59,27.99,7.24,0.2826,0.6116
766,9148,11.13,3.22,5.12,2.8,-0.1261,-0.1938
767,2468,63.6,17.28,38.86,7.45,0.7139,0.5802
768,1102,43.72,13.23,25.67,4.82,0.3179,0.0767
769,70,51.64,15.59,26.1,9.95,0.3353,0.4215
770,1884,17.46,4.26,9.01,4.19,-0.128,0.1826
771,2220,30.47,12.37,12.2,5.89,0.1124,0.1679
772,2106,38.13,10.73,17.98,9.41,0.2254,0.5743
773,834,48.3,14.05,26.74,7.51,0.4863,0.5376
774,1700,32.77,7.65,19.44,5.68,0.1805,0.1333
775,2056,84.33,20.71,55.89,7.73,0.9956,0.533
776,2905,16.04,4.48,5.18,6.39,-0.2119,0.0483
777,4598,24.79,8.08,10.66,6.06,0.029,0.0157
778,548,38.83,8.71,22.1,8.01,0.2042,0.3112
779,5993,22.37,7.72,12.11,2.55,-0.0993,0.0261
780,9067,31.22,10.11,12.51,8.6,-0.0552,0.352
781,5635,32.68,12.58,13.77,6.33,0.1178,0.3117
782,2687,62.88,12.95,41.5,8.44,0.6279,0.4656
783,8159,18.85,4.51,7.6,6.73,-0.3333,0.1831
784,118,59.96,17.33,31.63,11.0,1.0055,0.6134
785,687,47.51,12.06,27.43,8.03,0.4022,0.3579
786,3061,44.26,11.92,24.07,8.27,0.4413,0.5735
787,5045,7.79,5.04,4.38,-1.63,-0.1433,-0.2591
788,7174,39.69,12.25,19.03,8.41,0.1352,0.4314
789,27,57.8,11.91,38.21,7.67,0.6778,0.2261
790,862,53.52,10.72,34.94,7.87,0.5836,0.4885
791,4,28.98,7.47,13.0,8.51,0.0635,0.1204
792,7444,42.91,10.48,24.23,8.19,-0.1266,0.2752
793,6002,55.94,14.37,33.05,8.52,0.6617,0.4253
794,1481,45.06,12.1,22.58,10.38,0.0736,0.2648
795,1768,52.53,14.55,29.43,8.55,0.66,0.4897
796,7563,40.27,10.03,23.03,7.21,0.0044,0.3433
797,8729,31.06,9.8,12.58,8.68,-0.1222,0.2586
798,624,54.42,15.32,27.58,11.51,0.5427,0.4625
799,5232,49.49,8.86,29.87,10.77,0.1141,0.6549
800,2607,46.94,11.14,27.19,8.61,0.4294,0.4454
801,9059,19.1,5.03,11.01,3.06,-0.1351,0.0975
802,78,45.26,13.75,22.03,9.48,0.5906,0.509
803,8724,47.05,13.26,25.57,8.22,0.3002,0.4621
804,9180,26.17,5.28,13.58,7.31,-0.0796,0.1376
805,3663,59.08,14.93,33.9,10.25,0.598,0.6003
806,6036,71.25,19.83,44.29,7.12,0.9236,0.3772
807,111,69.98,17.03,42.27,10.68,0.6844,0.5704
808,1574,48.81,13.18,27.62,8.02,0.4236,0.3221
809,33,54.86,16.07,30.71,8.08,0.3953,0.4829
810,1577,63.41,11.63,42.23,9.55,0.8939,0.4478
811,4028,62.27,17.1,37.36,7.81,0.6929,0.4298
812,2457,29.12,7.29,13.43,8.4,-0.3032,0.4329
813,4373,52.18,17.69,26.55,7.94,0.381,0.3273
814,9101,34.34,11.42,14.78,8.14,0.2754,0.5045
815,4476,52.5,13.77,30.28,8.44,0.2956,0.5099
816,4903,52.03,15.94,28.38,7.7,0.406,0.3867
817,6078,40.97,11.12,24.23,5.63,0.2848,0.1299
818,3459,23.38,5.23,12.38,5.77,0.0864,0.0652
819,1189,52.31,16.08,28.66,7.58,0.2524,0.6538
820,5809,30.96,3.84,20.48,6.63,0.17,0.0794
821,3142,38.89,10.7,18.62,9.57,0.4913,0.4601
822,3322,37.78,11.07,17.69,9.02,0.4256,0.5295
823,2847,44.85,14.41,24.14,6.31,0.163,0.22
824,254,79.46,15.74,52.81,10.91,0.9914,0.5613
825,3130,33.78,9.18,17.91,6.68,0.2697,0.1862
826,1884,19.78,3.35,11.13,5.29,-0.0805,0.2152
827,2506,30.64,10.88,12.74,7.02,-0.0097,0.2058
828,9148,11.57,3.21,4.31,4.05,-0.1075,-0.1818
829,120,34.17,8.9,15.66,9.62,0.1222,0.4881
830,5635,32.41,13.32,12.1,6.99,0.1496,0.3192
831,5993,24.93,7.1,14.68,3.14,-0.1181,-0.0097
832,9038,30.76,7.49,20.11,3.16,-0.0037,0.085
833,70,52.84,14.68,27.11,11.06,0.3828,0.4541
834,7211,51.54,16.58,26.47,8.49,0.3011,0.6236
835,862,50.7,10.41,31.83,8.46,0.4872,0.5092
836,7174,42.52,12.33,21.08,9.11,0.1919,0.4586
837,6328,56.56,20.32,29.04,7.2,0.4611,0.3466
838,2687,62.61,13.68,39.83,9.1,0.6597,0.473
839,118,60.23,17.54,32.07,10.63,1.0146,0.6202
840,548,40.14,8.1,23.43,8.61,0.1854,0.2755
841,687,47.8,12.27,27.88,7.65,0.4113,0.3647
842,8729,32.71,8.76,14.72,9.24,-0.0764,0.2672
843,2468,63.31,17.27,37.33,8.71,0.7324,0.5922
844,3256,25.0,8.57,13.19,3.24,-0.1296,-0.0183
845,27,54.97,11.6,35.1,8.27,0.5814,0.2468
846,972,53.3,12.15,34.48,6.67,0.6425,0.2452
847,4598,26.39,7.47,12.27,6.65,0.0103,-0.02
848,2202,47.81,10.21,28.04,9.56,0.4421,0.6645
849,78,47.08,13.85,22.83,10.4,0.617,0.5183
850,8159,19.43,4.72,8.36,6.35,-0.3242,0.1899
851,624,52.6,14.49,26.68,11.42,0.5514,0.4639
852,33,54.4,16.74,30.06,7.6,0.3971,0.4859
853,1768,54.18,13.51,31.56,9.11,0.7058,0.4983
854,3061,47.3,12.0,26.33,8.96,0.4979,0.6007
855,2056,83.02,20.17,55.1,7.75,1.0091,0.5628
856,9067,31.54,10.85,11.42,9.27,-0.0233,0.3595
857,1561,44.09,8.54,25.38,10.17,0.335,0.3366
858,1574,48.36,13.85,26.96,7.54,0.4254,0.325
859,2875,30.72,4.9,19.16,6.66,0.0486,0.1073
860,9059,21.37,5.13,12.27,3.98,-0.1087,0.1068
861,4373,51.42,17.3,25.63,8.49,0.3951,0.3306
862,4362,55.12,14.43,34.31,6.38,0.7989,0.2515
863,7563,41.54,8.99,24.78,7.77,0.0502,0.3519
864,4028,63.92,18.0,37.69,8.24,0.6971,0.4336
865,2905,15.28,3.94,4.93,6.41,-0.1984,0.078
866,5045,10.88,5.12,6.7,-0.94,-0.0867,-0.2319
867,5232,48.18,8.02,29.48,10.68,0.1229,0.6563
868,3663,59.54,15.53,33.23,10.78,0.6003,0.6082
869,8724,48.94,13.35,26.44,9.15,0.3267,0.4715
870,1619,62.37,14.64,39.41,8.32,0.6176,0.7094
871,2457,30.45,8.19,13.43,8.82,-0.299,0.4366
872,3322,36.98,11.85,18.14,6.99,0.4269,0.4332
873,4,26.19,7.16,9.92,9.11,-0.0329,0.1411
874,324,48.06,13.03,27.13,7.9,0.4479,0.4772
875,9180,27.3,5.88,13.58,7.84,-0.0773,0.1454
876,4903,52.52,16.31,28.21,7.99,0.3308,0.4286
877,4476,51.74,13.39,29.36,8.99,0.3097,0.5132
878,1481,43.41,11.7,21.83,9.87,0.0129,0.2782
879,834,47.1,13.03,27.44,6.63,0.5077,0.4419
880,9134,29.11,9.93,11.76,7.42,-0.2373,0.2075
881,6078,41.46,11.49,24.06,5.92,0.2097,0.1718
882,1700,31.84,7.11,19.02,5.71,0.194,0.1631
883,8085,48.64,11.0,31.04,6.6,0.326,0.4357
884,2607,45.52,10.31,26.69,8.52,0.4382,0.4468
885,7444,39.81,10.09,22.04,7.68,-0.1873,0.2887
886,1577,64.17,12.53,41.67,9.97,0.8981,0.4516
887,3142,38.4,11.24,17.97,9.19,0.5073,0.466
888,2106,36.93,9.72,18.68,8.53,0.2469,0.4786
889,111,69.81,17.7,41.91,10.2,0.6862,0.5734
890,5809,30.42,4.38,19.78,6.25,0.186,0.0853
891,1189,51.83,16.61,28.01,7.2,0.2685,0.6597
892,3130,34.15,8.04,20.33,5.78,0.248,0.1256
893,3015,59.02,15.35,33.92,9.75,0.5351,0.5431
